timestamp,value_ms
2026-05-05 13:17:52.197000+00:00,
2026-05-05 13:17:52.197000+00:00,
2026-05-05 13:18:02.197000+00:00,
2026-05-05 13:18:02.197000+00:00,
2026-05-05 13:18:12.197000+00:00,
2026-05-05 13:18:12.197000+00:00,
2026-05-05 13:18:22.197000+00:00,
2026-05-05 13:18:22.197000+00:00,
2026-05-05 13:18:32.197000+00:00,
2026-05-05 13:18:32.197000+00:00,
2026-05-05 13:18:42.197000+00:00,
2026-05-05 13:18:42.197000+00:00,
2026-05-05 13:18:52.197000+00:00,
2026-05-05 13:18:52.197000+00:00,
2026-05-05 13:19:02.197000+00:00,
2026-05-05 13:19:02.197000+00:00,
2026-05-05 13:19:12.197000+00:00,
2026-05-05 13:19:12.197000+00:00,
2026-05-05 13:19:22.197000+00:00,
2026-05-05 13:19:22.197000+00:00,
2026-05-05 13:19:32.197000+00:00,
2026-05-05 13:19:32.197000+00:00,
2026-05-05 13:19:42.197000+00:00,
2026-05-05 13:19:42.197000+00:00,
2026-05-05 13:19:52.197000+00:00,
2026-05-05 13:19:52.197000+00:00,
2026-05-05 13:20:02.197000+00:00,
2026-05-05 13:20:02.197000+00:00,
2026-05-05 13:20:12.197000+00:00,
2026-05-05 13:20:12.197000+00:00,
2026-05-05 13:20:22.197000+00:00,
2026-05-05 13:20:22.197000+00:00,
2026-05-05 13:20:32.197000+00:00,
2026-05-05 13:20:32.197000+00:00,
2026-05-05 13:20:42.197000+00:00,
2026-05-05 13:20:42.197000+00:00,
2026-05-05 13:20:52.197000+00:00,
2026-05-05 13:20:52.197000+00:00,
2026-05-05 13:21:02.197000+00:00,
2026-05-05 13:21:02.197000+00:00,
2026-05-05 13:21:12.197000+00:00,
2026-05-05 13:21:12.197000+00:00,
2026-05-05 13:21:22.197000+00:00,
2026-05-05 13:21:22.197000+00:00,
2026-05-05 13:21:32.197000+00:00,
2026-05-05 13:21:32.197000+00:00,
2026-05-05 13:21:42.197000+00:00,
2026-05-05 13:21:42.197000+00:00,
2026-05-05 13:21:52.197000+00:00,
2026-05-05 13:21:52.197000+00:00,
2026-05-05 13:22:02.197000+00:00,
2026-05-05 13:22:02.197000+00:00,
2026-05-05 13:22:12.197000+00:00,
2026-05-05 13:22:12.197000+00:00,
2026-05-05 13:22:22.197000+00:00,
2026-05-05 13:22:22.197000+00:00,
2026-05-05 13:22:32.197000+00:00,
2026-05-05 13:22:32.197000+00:00,
2026-05-05 13:22:42.197000+00:00,
2026-05-05 13:22:42.197000+00:00,
2026-05-05 13:22:52.197000+00:00,
2026-05-05 13:22:52.197000+00:00,
2026-05-05 13:23:02.197000+00:00,
2026-05-05 13:23:02.197000+00:00,
2026-05-05 13:23:12.197000+00:00,
2026-05-05 13:23:12.197000+00:00,
2026-05-05 13:23:22.197000+00:00,
2026-05-05 13:23:22.197000+00:00,
2026-05-05 13:23:32.197000+00:00,
2026-05-05 13:23:32.197000+00:00,
2026-05-05 13:23:42.197000+00:00,
2026-05-05 13:23:42.197000+00:00,
2026-05-05 13:23:52.197000+00:00,
2026-05-05 13:23:52.197000+00:00,
2026-05-05 13:24:02.197000+00:00,
2026-05-05 13:24:02.197000+00:00,
2026-05-05 13:24:12.197000+00:00,
2026-05-05 13:24:12.197000+00:00,
2026-05-05 13:24:22.197000+00:00,
2026-05-05 13:24:22.197000+00:00,
2026-05-05 13:24:32.197000+00:00,
2026-05-05 13:24:32.197000+00:00,
2026-05-05 13:24:42.197000+00:00,
2026-05-05 13:24:42.197000+00:00,
2026-05-05 13:24:52.197000+00:00,
2026-05-05 13:24:52.197000+00:00,
2026-05-05 13:25:02.197000+00:00,
2026-05-05 13:25:02.197000+00:00,
2026-05-05 13:25:12.197000+00:00,
2026-05-05 13:25:12.197000+00:00,
2026-05-05 13:25:22.197000+00:00,
2026-05-05 13:25:22.197000+00:00,
2026-05-05 13:25:32.197000+00:00,
2026-05-05 13:25:32.197000+00:00,
2026-05-05 13:25:42.197000+00:00,
2026-05-05 13:25:42.197000+00:00,
2026-05-05 13:25:52.197000+00:00,
2026-05-05 13:25:52.197000+00:00,
